,2016-03-01,2018-06-01,2018-09-01,2018-12-01,2019-03-01,2019-06-01,2019-09-01,2019-12-01,2020-03-01,2020-06-01,2020-09-01,2020-12-01,2021-03-01
Sales,18.67,5.75,8.89,3.05,8.6,7.56,7.91,17.7,19.75,6.43,13.47,18.05,19.63
Expenses,17.68,5.57,8.74,3.54,8.18,7.33,7.91,16.39,17.53,5.97,11.76,13.62,14.71
Operating Profit,0.99,0.18,0.15,-0.49,0.42,0.23,0.0,1.31,2.22,0.46,1.71,4.43,4.92
OPM %,5.3,3.13,1.69,-16.07,4.88,3.04,0.0,7.4,11.24,7.15,12.69,24.54,25.06
Other Income,0.03,0.24,0.27,0.72,0.31,0.23,-0.78,0.34,1.47,0.02,0.2,0.26,0.29
Interest,0.65,0.17,0.09,0.08,0.12,0.1,0.06,0.12,0.18,0.11,0.18,0.1,0.08
Depreciation,0.24,0.14,0.14,0.06,0.24,0.16,0.16,0.21,0.43,0.33,0.33,0.33,0.02
Profit before tax,0.13,0.11,0.19,0.09,0.37,0.2,-1.0,1.32,3.08,0.04,1.4,4.26,5.11
Tax %,161.54,0.0,0.0,0.0,86.49,0.0,0.0,0.0,44.16,0.0,0.0,0.0,54.6
Net Profit,-0.09,0.11,0.2,0.09,0.06,0.21,-1.0,1.32,1.72,0.04,1.4,4.25,2.32
EPS in Rs,-0.08,0.05,0.09,0.04,0.03,0.09,-0.46,0.59,0.79,0.08,0.67,1.91,0.86
