,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,31.63,31.56,31.56,34.29,34.63,34.13,35.95,36.54
DIIs,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
Public,68.3,68.37,68.37,65.64,65.3,65.8,63.97,63.4
No. of Shareholders,5778.0,5609.0,5574.0,5556.0,5613.0,7150.0,7187.0,7287.0
