,2021-03-01,2021-04-01,2021-09-01,2021-11-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,57.61,57.61,57.61,57.61,57.61,57.61,48.76,48.76
FIIs,0.0,0.0,0.0,0.0,0.0,4.91,4.55,0.0
Public,42.39,42.39,42.39,42.39,42.39,37.46,46.69,51.24
No. of Shareholders,969.0,1395.0,722.0,1061.0,1518.0,1791.0,2440.0,2513.0
