,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,144.0,153.0,150.0,110.0,159.0,148.0,149.0,156.0,186.0,156.0,158.0,160.0,190.0
Expenses,123.0,131.0,134.0,107.0,138.0,135.0,137.0,146.0,167.0,147.0,143.0,150.0,170.0
Operating Profit,21.0,22.0,16.0,4.0,21.0,13.0,12.0,10.0,19.0,10.0,15.0,10.0,20.0
OPM %,14.0,14.0,11.0,3.0,13.0,9.0,8.0,6.0,10.0,6.0,9.0,6.0,10.0
Other Income,1.0,2.0,4.0,4.0,4.0,2.0,15.0,3.0,5.0,9.0,5.0,6.0,5.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Profit before tax,20.0,21.0,18.0,4.0,22.0,12.0,23.0,9.0,21.0,15.0,16.0,12.0,21.0
Tax %,29.0,14.0,23.0,20.0,19.0,19.0,17.0,58.0,19.0,9.0,11.0,21.0,16.0
Net Profit,14.0,18.0,14.0,3.0,18.0,10.0,19.0,4.0,17.0,14.0,14.0,9.0,18.0
EPS in Rs,6.13,7.85,6.02,1.54,7.92,4.26,8.49,1.64,7.4,5.99,6.28,4.09,7.75
