,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11,11
Reserves,175,193,202,212,245,264,331,389,408,440,494,549,576
Borrowings,0,0,0,0,0,0,0,0,5,5,4,4,3
Other Liabilities,43,40,51,55,70,86,103,109,105,137,132,154,184
Total Liabilities,229,245,264,278,326,362,445,510,529,593,641,718,774
Fixed Assets,36,42,45,47,50,57,64,66,81,91,130,134,137
CWIP,7,3,1,1,2,3,7,7,13,34,5,13,15
Investments,76,93,104,126,154,189,226,261,262,261,278,355,385
Other Assets,110,106,115,104,121,112,148,176,173,207,228,215,236
Total Assets,229,245,264,278,326,362,445,510,529,593,641,718,774
