,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,66.39,66.39,66.39,66.39,66.39,70.39,70.39,70.38,70.38,70.38,70.37,70.37
FIIs,0.01,0.0,0.0,0.0,0.01,0.19,0.13,0.14,0.11,0.09,0.08,0.12
DIIs,2.87,2.87,2.5,2.48,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,30.73,30.74,31.11,31.13,31.29,29.43,29.49,29.47,29.51,29.53,29.54,29.51
No. of Shareholders,14268.0,14193.0,17497.0,19822.0,19631.0,18486.0,18789.0,18270.0,18103.0,18399.0,18213.0,17772.0
