,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2022-09-01
Equity Capital,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52
Reserves,0.48,0.44,0.46,0.5,0.54,0.54,0.55,0.49,0.41,0.34,0.34,0.87,0.84
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.78,14.57,13.83,12.15,10.51,3.25,0.91,0.91,0.03,0.08,0.4,82.7,84.69
Total Liabilities,8.78,22.53,21.81,20.17,18.57,11.31,8.98,8.92,7.96,7.94,8.26,91.09,93.05
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,3.2,16.78,14.9,14.84,12.65,5.94,6.05,6.68,0.0,6.89,6.89,6.89,6.89
Other Assets,5.58,5.75,6.91,5.33,5.92,5.37,2.93,2.24,7.96,1.05,1.37,84.2,86.16
Total Assets,8.78,22.53,21.81,20.17,18.57,11.31,8.98,8.92,7.96,7.94,8.26,91.09,93.05
