,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,4.99,7.48,7.36,10.24,23.34,37.71
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,4.99,7.48,7.36,10.24,23.34,37.71
Working Capital Days,-39.57,-38.74,9.70,-6.08,35.40,24.41
ROCE %,,26.14,14.42,6.97,8.55,15.50
