,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.98,,-0.99,0.91,-1.17,-0.24
Cash from Investing Activity,-0.16,,-0.37,-0.32,-0.54,-0.42
Cash from Financing Activity,0.02,,1.24,-0.12,1.29,1.16
Net Cash Flow,0.85,,-0.12,0.47,-0.42,0.5
