,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,0,8.0,10
Reserves,5,10,18,,38
Borrowings,1,1,1,,13
Other Liabilities,19,27,30,,30
Total Liabilities,26,39,50,,92
Fixed Assets,0,3,4,,1
CWIP,0,0,0,,0
Investments,0,0,0,,7
Other Assets,26,36,46,,84
Total Assets,26,39,50,,92
