,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,27.42,27.42,27.42,27.42,27.42,27.42,27.42,27.42
DIIs,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,72.57,72.58,72.58,72.58,72.58,72.58,72.58,72.58
No. of Shareholders,11208.0,15627.0,15017.0,14273.0,14860.0,21584.0,22766.0,22422.0
