,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,24.44,24.44,24.44,24.44,24.44,24.44,24.44,24.44
Public,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56
No. of Shareholders,3256.0,3238.0,3215.0,3214.0,3214.0,3232.0,3339.0,3317.0
