,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,76.0,86,97,72
Inventory Days,93.0,109,148,139
Days Payable,110.0,112,122,116
Cash Conversion Cycle,60.0,83,123,95
Working Capital Days,55.0,79,107,89
ROCE %,,14,12,15
