,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,84.0,96,103,139,93,65
Inventory Days,123.0,147,180,287,220,138
Days Payable,76.0,71,71,85,58,39
Cash Conversion Cycle,130.0,172,211,341,255,164
Working Capital Days,110.0,134,151,255,174,129
ROCE %,,28,18,3,20,34
