,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35
Reserves,13.69,17.25,16.02,16.38,16.23,14.43,11.58,8.56,7.8,7.2,6.34,5.8,5.8
Borrowings,12.02,12.05,18.51,18.8,14.55,15.9,15.28,17.24,15.68,14.68,15.2,13.38,11.43
Other Liabilities,2.93,2.84,2.43,3.2,4.07,4.42,7.32,3.99,2.29,3.69,3.69,5.27,9.08
Total Liabilities,31.99,35.49,40.31,41.73,38.2,38.1,37.53,33.14,29.12,28.92,28.58,27.8,29.66
Fixed Assets,0.24,1.13,2.96,5.6,5.02,18.81,19.21,16.52,15.24,15.04,15.42,15.41,15.31
CWIP,0.0,0.0,0.09,0.08,0.08,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,22.69,23.79,23.59,22.54,17.7,3.56,3.58,3.56,3.55,3.5700000000000003,3.58,3.76,5.63
Other Assets,9.06,10.57,13.67,13.51,15.4,15.09,14.74,13.06,10.33,10.31,9.58,8.63,8.72
Total Assets,31.99,35.49,40.31,41.73,38.2,38.1,37.53,33.14,29.12,28.92,28.58,27.8,29.66
