,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,28521.0,30575,208,358,151
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,28521.0,30575,208,358,151
Working Capital Days,15873.0,23244,155,272,236
ROCE %,,0,9,9,21
