,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,0,14,14,14
Reserves,0,1,2,32,42,46
Borrowings,31,53,49,23,18,20
Other Liabilities,17,27,20,28,13,5
Total Liabilities,48,82,71,97,87,84
Fixed Assets,1,1,1,1,3,3
CWIP,0,0,0,0,0,0
Investments,0,0,0,0,0,8
Other Assets,47,81,70,96,84,72
Total Assets,48,82,71,97,87,84
