,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,48.61,48.48,48.42,48.37,47.78,47.69,47.66,47.41,47.39,47.37,47.35,47.37
FIIs,9.89,9.92,9.79,9.74,9.7,9.52,9.23,7.99,8.0,7.57,6.22,5.32
DIIs,0.08,0.0,0.01,0.01,0.01,0.58,0.86,1.31,1.23,1.22,1.26,1.08
Public,41.42,41.6,41.78,41.88,42.52,42.21,42.25,43.29,43.36,43.85,45.17,46.22
No. of Shareholders,63191.0,60708.0,63678.0,60694.0,57893.0,61098.0,62002.0,63445.0,59725.0,57241.0,77551.0,87207.0
