,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,49.81,49.81,49.81,49.81,49.81,49.81,49.61,49.61
Public,50.19,50.19,50.19,50.19,50.19,50.19,50.39,50.38
No. of Shareholders,801.0,779.0,769.0,748.0,747.0,834.0,816.0,856.0
