,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.35,2.55,2.28,2.46,2.45,2.5,2.65,2.92,2.98,3.02,3.13,3.57,4.29
Expenses,2.03,1.94,1.59,1.89,1.92,1.88,1.99,2.35,2.31,2.36,2.63,3.03,3.59
Operating Profit,0.32,0.61,0.69,0.57,0.53,0.62,0.66,0.57,0.67,0.66,0.5,0.54,0.7
OPM %,13.62,23.92,30.26,23.17,21.63,24.8,24.91,19.52,22.48,21.85,15.97,15.13,16.32
Other Income,0.33,0.3,0.85,0.33,0.32,0.31,0.4,1.46,1.42,0.45,0.58,0.4,0.48
Interest,0.3,0.29,-0.78,0.03,0.03,0.02,0.02,0.01,0.06,0.05,0.04,0.04,0.03
Depreciation,0.15,0.16,0.15,0.16,0.16,0.15,0.15,0.13,0.14,0.18,0.16,0.16,0.16
Profit before tax,0.2,0.46,2.17,0.71,0.66,0.76,0.89,1.89,1.89,0.88,0.88,0.74,0.99
Tax %,45.0,45.65,10.14,28.17,27.27,30.26,30.34,13.23,14.81,44.32,4.55,31.08,26.26
Net Profit,0.11,0.26,1.95,0.52,0.48,0.53,0.62,1.64,1.61,0.49,0.84,0.52,0.73
EPS in Rs,0.09,0.21,1.55,0.41,0.38,0.42,0.49,1.3,1.28,0.39,0.67,0.41,0.58
