,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,200.3,173.08,250.35,205.28,180.57,133.92,156.51
Inventory Days,83.28,124.13,119.62,178.21,102.12,129.22,94.34
Days Payable,182.72,188.54,218.64,207.97,74.89,71.7,71.64
Cash Conversion Cycle,100.86,108.67,151.32,175.52,207.8,191.44,179.21
Working Capital Days,106.64,127.05,174.45,199.23,218.73,186.68,181.1
ROCE %,,21.65,15.44,1.06,12.01,10.42,9.63
