,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15.31,19.0,22.77,16.26,8.77,10.63,49.61,29.14,23.43,4.78,54.45,5.96,20.58
Expenses,13.31,17.02,24.28,15.86,9.06,9.84,47.05,27.87,22.27,3.94,52.11,5.9,19.36
Operating Profit,2.0,1.98,-1.51,0.4,-0.29,0.79,2.56,1.27,1.16,0.84,2.34,0.06,1.22
OPM %,13.06,10.42,-6.63,2.46,-3.31,7.43,5.16,4.36,4.95,17.57,4.3,1.01,5.93
Other Income,0.12,0.36,0.03,0.03,1.27,0.6,0.29,-0.06,0.16,0.2,0.11,1.14,0.39
Interest,1.02,1.08,-0.03,0.66,0.73,0.79,1.09,0.87,0.96,0.97,1.13,1.06,1.08
Depreciation,0.37,0.41,-0.07,0.18,0.18,0.17,0.16,0.16,0.21,0.19,0.23,0.22,0.22
Profit before tax,0.73,0.85,-1.38,-0.41,0.07,0.43,1.6,0.18,0.15,-0.12,1.09,-0.08,0.31
Tax %,26.03,31.76,-39.86,-4.88,200.0,2.33,44.38,50.0,20.0,41.67,34.86,0.0,6.45
Net Profit,0.55,0.59,-1.94,-0.43,-0.06,0.41,0.88,0.08,0.12,-0.08,0.71,-0.08,0.29
EPS in Rs,0.46,0.49,-1.62,-0.36,-0.05,0.34,0.73,0.07,0.1,-0.07,0.59,-0.07,0.24
