,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-6.78,-5.45,6.57,5.64,7.27,-6.61
Cash from Investing Activity,0,-0.63,0.18,-23.34,-1.11,5.61,5.74
Cash from Financing Activity,0,7.32,-1.7000000000000002,13.63,-5.38,-6.22,-15.03
Net Cash Flow,0,-0.09,-6.96,-3.14,-0.85,6.67,-15.9
