,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,16.42,12.63,12.04,7.36,17.8,25.73,20.88,19.03,17.01,4.2,18.33
Cash from Investing Activity,-1.41,-3.37,0.21,16.43,0.16,0.25,-46.12,-0.54,48.48,-0.14,0.11
Cash from Financing Activity,-12.79,-10.78,-2.89,-34.43,-16.7,19.58,-20.69,-18.14,-65.81,-6.42,-16.61
Net Cash Flow,2.22,-1.52,9.36,-10.64,1.26,45.56,-45.93,0.35,-0.32,-2.36,1.82
