,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,68.88,69.0,30.51,25.71,25.71,25.71,25.71,22.61
DIIs,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0
Public,31.1,30.99,69.49,74.29,74.29,74.29,74.31,77.38
No. of Shareholders,2788.0,2750.0,2900.0,2980.0,3337.0,5705.0,6056.0,6275.0
