,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,0.00,,,
Inventory Days,0.0,,,,
Days Payable,,,,,
Cash Conversion Cycle,0.0,0.00,,,
Working Capital Days,2025.16,-159687.50,,,
ROCE %,,-1.67,-1.49,-1.73,-2.47
