,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,3.05,-0.44,-4.28,-4.84
Cash from Investing Activity,0,-11.3,0.16,-3.22,3.43
Cash from Financing Activity,0,8.27,0.27,7.71,1.13
Net Cash Flow,0,0.02,0.0,0.21,-0.28
