,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,40,40,39,39,39,39,39,39,39,39,39,35,35
Reserves,161,163,166,195,204,243,264,1247,1713,2393,2927,2465,2854
Borrowings,0,0,0,1,17,0,0,0,0,0,1,1,0
Other Liabilities,29,28,33,33,24,41,10,350,438,637,719,562,644
Total Liabilities,229,231,238,267,283,323,313,1636,2189,3068,3685,3063,3534
Fixed Assets,7,7,7,7,1,11,10,10,10,9,28,92,89
CWIP,0,0,0,0,0,0,2,4,7,9,0,0,0
Investments,95,98,168,211,240,273,256,1571,2041,2803,3434,2751,3214
Other Assets,127,126,63,49,42,40,44,51,132,247,223,221,231
Total Assets,229,231,238,267,283,323,313,1636,2189,3068,3685,3063,3534
