,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Reserves,0.17,0.24,0.31,0.41,0.51,0.62,0.63,0.63,0.63,0.63,0.64,0.65,0.61
Borrowings,3.6,3.58,10.77,1.87,1.59,5.0,5.04,4.97,4.95,4.95,6.55,6.5600000000000005,4.93
Other Liabilities,10.19,1.87,13.04,21.39,24.57,21.25,9.33,9.16,2.13,2.23,0.91,0.35,2.49
Total Liabilities,17.96,15.69,34.12,33.67,36.67,36.87,25.0,24.76,17.71,17.81,18.1,17.56,18.03
Fixed Assets,0.13,1.6,1.72,3.91,3.85,3.78,3.85,4.15,4.14,4.13,4.06,3.98,4.01
CWIP,0.0,0.0,2.25,0.0,0.02,0.05,0.26,0.0,0.0,0.0,0.0,0.0,0.0
Investments,2.5,1.83,1.83,1.55,3.47,3.43,3.31,2.78,2.8,2.8,2.71,2.71,2.71
Other Assets,15.33,12.26,28.32,28.21,29.33,29.61,17.58,17.83,10.77,10.88,11.33,10.87,11.31
Total Assets,17.96,15.69,34.12,33.67,36.67,36.87,25.0,24.76,17.71,17.81,18.1,17.56,18.03
