,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,112.0,98.0,97.0,117.0,109.0,132.0,129.0,116.0,115.0,139.0,157.0,161.0,150.0
Expenses,102.0,92.0,93.0,109.0,96.0,120.0,115.0,105.0,102.0,126.0,143.0,148.0,132.0
Operating Profit,11.0,6.0,4.0,8.0,12.0,12.0,14.0,11.0,13.0,12.0,14.0,14.0,18.0
OPM %,10.0,7.0,4.0,7.0,11.0,9.0,11.0,10.0,12.0,9.0,9.0,9.0,12.0
Other Income,3.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0
Interest,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
Profit before tax,10.0,5.0,2.0,7.0,11.0,9.0,12.0,10.0,13.0,12.0,13.0,15.0,18.0
Tax %,33.0,11.0,46.0,21.0,22.0,16.0,26.0,24.0,23.0,23.0,25.0,24.0,23.0
Net Profit,7.0,4.0,1.0,6.0,9.0,7.0,9.0,7.0,10.0,9.0,10.0,12.0,14.0
EPS in Rs,1.33,0.83,0.18,1.12,1.72,1.49,1.78,1.46,1.98,1.86,1.92,2.34,2.76
