,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61
Reserves,30.29,31.45,32.5,33.25,35.57,37.01,37.6,38.75,41.05,43.43,45.02,46.22,47.76
Borrowings,6.37,4.8100000000000005,0.44,14.94,5.09,1.1,1.9,0.84,0.0,4.33,5.8,0.29,1.35
Other Liabilities,3.9,3.32,5.34,3.86,5.21,3.07,2.74,1.91,2.16,1.72,2.34,2.79,4.42
Total Liabilities,47.17,46.19,44.89,58.66,52.48,47.79,48.85,48.11,49.82,56.09,59.77,55.91,60.14
Fixed Assets,4.95,11.07,14.1,14.13,13.78,12.61,11.26,9.8,19.35,18.16,8.62,8.75,8.3
CWIP,2.88,1.7000000000000002,0.14,0.0,0.0,0.0,8.84,9.04,0.0,0.0,0.38,0.25,0.45
Investments,0.5700000000000001,0.12,0.11,6.19,3.67,3.19,3.12,3.15,4.89,3.12,3.13,3.04,3.25
Other Assets,38.77,33.3,30.54,38.34,35.03,31.99,25.63,26.12,25.58,34.81,47.64,43.87,48.14
Total Assets,47.17,46.19,44.89,58.66,52.48,47.79,48.85,48.11,49.82,56.09,59.77,55.91,60.14
