,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,20,20,20,20,22,23,25,25,25,25,25,24,24
Reserves,225,255,336,411,640,881,1279,1504,1818,2149,2562,2811,2943
Borrowings,204,270,442,482,641,656,978,991,892,849,1106,1136,1380
Other Liabilities,123,137,194,289,260,319,388,458,487,690,819,932,918
Total Liabilities,571,683,992,1203,1563,1879,2670,2979,3223,3713,4512,4903,5265
Fixed Assets,250,263,482,617,560,644,777,944,1204,1332,1541,1911,2063
CWIP,29,109,125,62,77,267,515,496,294,239,356,239,219
Investments,0,10,0,0,70,108,157,210,19,19,20,21,21
Other Assets,291,301,385,524,856,859,1222,1328,1706,2123,2594,2732,2961
Total Assets,571,683,992,1203,1563,1879,2670,2979,3223,3713,4512,4903,5265
