,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,104.0,139,128,106,90,101
Inventory Days,37.0,104,102,100,87,106
Days Payable,81.0,143,119,127,123,139
Cash Conversion Cycle,60.0,100,111,79,53,68
Working Capital Days,75.0,100,95,88,70,88
ROCE %,,18,21,22,36,34
