,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,10,10,10,10,10.0
Reserves,24,32,48,59,83,113,
Borrowings,8,20,23,17,21,20,
Other Liabilities,9,22,28,31,45,55,
Total Liabilities,50,83,107,118,158,198,
Fixed Assets,13,18,44,40,55,63,
CWIP,1,15,0,3,0,0,
Investments,0,0,0,1,1,1,
Other Assets,35,50,63,74,102,135,
Total Assets,50,83,107,118,158,198,
