,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,4.82,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81,4.81
DIIs,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Public,95.15,95.19,95.16,95.16,95.16,95.16,95.16,95.17,95.17,95.17,95.15,95.16
No. of Shareholders,1532.0,5832.0,5906.0,5903.0,6911.0,9837.0,10876.0,11151.0,11127.0,11050.0,10989.0,11022.0
