,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,49.95,62.71,72.93,74.72,81.34,90.95,101.44,79.23,62.93,72.13,90.37,71.72,92.55
Expenses,45.62,52.67,58.67,61.64,68.52,73.28,86.59,66.24,57.52,67.17,82.94,64.54,85.96
Operating Profit,4.33,10.04,14.26,13.08,12.82,17.67,14.85,12.99,5.41,4.96,7.43,7.18,6.59
OPM %,8.67,16.01,19.55,17.51,15.76,19.43,14.64,16.4,8.6,6.88,8.22,10.01,7.12
Other Income,0.1,0.14,0.06,0.0,0.08,0.22,0.22,0.03,0.13,0.04,0.04,0.03,0.03
Interest,2.72,3.11,3.17,2.75,2.52,2.83,2.78,2.47,2.49,2.64,3.38,3.49,2.95
Depreciation,1.9,1.84,1.93,1.89,1.89,1.91,1.84,1.88,1.79,1.84,1.82,1.8,1.87
Profit before tax,-0.19,5.23,9.22,8.44,8.49,13.15,10.45,8.67,1.26,0.52,2.27,1.92,1.8
Tax %,705.26,13.38,32.97,27.37,27.09,28.52,32.44,28.26,-29.37,25.0,33.04,29.17,28.33
Net Profit,1.15,4.54,6.19,6.13,6.2,9.4,7.06,6.21,1.64,0.39,1.52,1.36,1.29
EPS in Rs,0.65,2.57,3.5,3.47,3.51,5.32,4.0,3.51,0.93,0.22,0.86,0.77,0.73
