,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,105.69,109.68,73.89,86.41,51.06,36.06,36.46,32.47,0.23,10.59
Inventory Days,,,,,,,,,,
Days Payable,,,,,,,,,,
Cash Conversion Cycle,105.69,109.68,73.89,86.41,51.06,36.06,36.46,32.47,0.23,10.59
Working Capital Days,59.08,68.15,75.01,-22.61,-34.04,-57.19,-53.24,-98.19,-83.89,-59.70
ROCE %,,3.29,4.04,4.50,4.67,5.80,5.44,-2.25,3.73,6.77
