,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,39.42,39.42,39.42,39.42,39.42,39.42,40.89,40.89
DIIs,0.05,0.05,0.05,0.05,0.05,0.05,0.01,0.0
Public,60.53,60.53,60.53,60.53,60.53,60.53,59.1,59.11
No. of Shareholders,3717.0,3521.0,3523.0,3549.0,3644.0,3609.0,3491.0,24514.0
