,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,137.0,144.0,168.0,189.0,75.0,120.0,152.0,150.0,138.0,115.0,81.0,71.0,50.0
Expenses,122.0,126.0,140.0,143.0,41.0,53.0,67.0,65.0,64.0,54.0,55.0,63.0,59.0
Operating Profit,15.0,18.0,28.0,46.0,34.0,67.0,85.0,86.0,74.0,61.0,26.0,7.0,-9.0
OPM %,11.0,12.0,17.0,24.0,45.0,56.0,56.0,57.0,53.0,53.0,32.0,10.0,-18.0
Other Income,4.0,5.0,10.0,16.0,2.0,2.0,-2.0,1.0,2.0,3.0,13.0,23.0,3.0
Interest,4.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,9.0,10.0
Depreciation,5.0,5.0,1.0,5.0,4.0,6.0,5.0,8.0,11.0,14.0,15.0,18.0,19.0
Profit before tax,10.0,14.0,33.0,53.0,30.0,60.0,75.0,74.0,61.0,46.0,19.0,2.0,-34.0
Tax %,2.0,8.0,6.0,11.0,2.0,1.0,0.0,1.0,1.0,2.0,4.0,41.0,-2.0
Net Profit,10.0,13.0,31.0,47.0,29.0,60.0,75.0,74.0,60.0,45.0,18.0,1.0,-35.0
EPS in Rs,4.53,5.8,14.34,21.56,13.41,27.14,34.02,33.5,27.45,20.5,8.22,0.6,-16.04
