,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2
Reserves,-6.78,-5.88,-4.5,-3.46,-1.88,2.42,2.79,3.54,4.15,5.04,6.61,6.87,8.04
Preference Capital,0.0,3.25,3.25,3.25,3.25,0.0,1.52,1.67,1.83,2.02,2.22,2.44,
Borrowings,6.52,3.72,3.68,2.72,6.72,8.04,10.49,11.22,9.43,8.65,14.2,15.53,16.32
Other Liabilities,5.24,7.49,8.38,9.37,8.36,5.4,8.46,10.67,10.81,12.68,18.03,19.67,38.11
Total Liabilities,10.18,10.53,12.76,13.83,18.4,21.06,26.94,30.63,29.59,31.57,44.04,47.27,67.67
Fixed Assets,5.9,6.53,7.96,8.98,8.96,13.67,14.14,18.84,18.45,18.0,16.87,17.14,18.55
CWIP,0.47,0.17,0.26,0.0,3.78,1.1,3.52,0.0,0.0,0.22,0.0,0.03,0.06
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,3.81,3.83,4.54,4.85,5.66,6.29,9.28,11.79,11.14,13.35,27.17,30.1,49.06
Total Assets,10.18,10.53,12.76,13.83,18.4,21.06,26.94,30.63,29.59,31.57,44.04,47.27,67.67
