,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,15.6,15.6,15.6,15.6,15.6,6.9,6.9,6.9
Public,84.4,84.4,84.4,84.4,84.4,93.1,93.11,93.09
No. of Shareholders,1547.0,1540.0,1704.0,1728.0,1932.0,3949.0,4153.0,4485.0
