,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,67.69,70.19,69.82,68.76,70.94,71.88,70.12,70.12
FIIs,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
DIIs,0.0,0.0,1.22,1.71,0.0,0.0,0.0,0.0
Public,32.31,29.71,28.96,29.53,29.06,28.12,29.88,29.86
No. of Shareholders,228.0,215.0,251.0,253.0,432.0,989.0,661.0,667.0
