,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,676,742,797,807,890,1059
Reserves,204,270,408,480,838,1540
Borrowings,842,3056,2768,2940,3739,3657
Other Liabilities,71,140,258,288,280,324
Total Liabilities,1793,4208,4231,4515,5747,6580
Fixed Assets,270,294,301,299,296,296
CWIP,0,0,0,0,1,0
Investments,167,1879,1484,848,607,476
Other Assets,1356,2035,2446,3368,4843,5808
Total Assets,1793,4208,4231,4515,5747,6580
