,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,14.9,14.38,4.46,5.38,16.29,15.09,2.57,9.3,18.35,13.35,1.36,9.97,17.26
Expenses,7.05,10.57,8.44,4.58,10.02,11.11,7.16,7.92,10.15,11.86,8.44,8.79,10.72
Operating Profit,7.85,3.81,-3.98,0.8,6.27,3.98,-4.59,1.38,8.2,1.49,-7.08,1.18,6.54
OPM %,52.68,26.5,-89.24,14.87,38.49,26.38,-178.6,14.84,44.69,11.16,-520.59,11.84,37.89
Other Income,0.2,-0.28,-1.1,0.72,0.65,0.62,0.84,0.78,-0.27,0.45,0.44,1.15,0.89
Interest,0.03,0.03,0.04,0.09,0.07,0.05,0.06,0.11,0.06,0.08,0.09,0.19,0.12
Depreciation,0.17,0.19,0.36,0.22,0.22,0.23,0.31,0.19,0.21,0.21,0.3,0.21,0.21
Profit before tax,7.85,3.31,-5.48,1.21,6.63,4.32,-4.12,1.86,7.66,1.65,-7.03,1.93,7.1
Tax %,0.0,0.0,-9.85,0.0,0.0,0.0,-22.33,0.0,0.0,0.0,-8.96,0.0,0.0
Net Profit,7.85,3.31,-6.03,1.21,6.63,4.32,-5.03,1.86,7.66,1.65,-7.66,1.93,7.1
EPS in Rs,23.07,9.73,-17.72,3.56,19.49,12.7,-14.78,5.47,22.52,4.85,-22.52,5.67,20.87
