,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,20.0,43,35,40
Inventory Days,83.0,76,60,60
Days Payable,28.0,81,56,44
Cash Conversion Cycle,75.0,38,38,55
Working Capital Days,67.0,59,51,65
ROCE %,,13,7,11
