,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1285.0,1232.0,1283.0,1166.0,1352.0,1280.0,1301.0,1197.0,1387.0,1291.0,1351.0,1324.0,1471.0
Expenses,876.0,861.0,861.0,811.0,952.0,900.0,872.0,871.0,979.0,930.0,899.0,906.0,989.0
Operating Profit,409.0,371.0,422.0,355.0,401.0,381.0,429.0,326.0,408.0,361.0,452.0,418.0,482.0
OPM %,32.0,30.0,33.0,30.0,30.0,30.0,33.0,27.0,29.0,28.0,33.0,32.0,33.0
Other Income,8.0,10.0,7.0,5.0,7.0,6.0,9.0,2.0,11.0,10.0,18.0,-5.0,21.0
Interest,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Depreciation,46.0,46.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,43.0,44.0,44.0
Profit before tax,369.0,333.0,381.0,314.0,361.0,341.0,393.0,282.0,374.0,327.0,426.0,369.0,458.0
Tax %,26.0,25.0,17.0,26.0,25.0,26.0,18.0,26.0,26.0,26.0,26.0,26.0,26.0
Net Profit,274.0,248.0,315.0,233.0,269.0,252.0,324.0,210.0,278.0,243.0,316.0,274.0,340.0
EPS in Rs,10.08,9.13,11.57,8.58,9.9,9.28,11.9,7.71,10.22,8.94,11.63,10.06,12.5
