,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,172.0,291.0,328.0,282.0,211.0,281.0,355.0,339.0,230.0,134.0,226.0,167.0,181.0
Expenses,136.0,218.0,234.0,216.0,171.0,239.0,311.0,320.0,232.0,152.0,238.0,263.0,209.0
Operating Profit,36.0,73.0,94.0,66.0,40.0,42.0,44.0,19.0,-2.0,-18.0,-13.0,-96.0,-28.0
OPM %,21.0,25.0,29.0,23.0,19.0,15.0,12.0,6.0,-1.0,-13.0,-6.0,-58.0,-15.0
Other Income,2.0,3.0,3.0,2.0,3.0,4.0,2.0,6.0,12.0,1.0,1.0,4.0,95.0
Interest,18.0,18.0,20.0,21.0,21.0,20.0,20.0,45.0,46.0,77.0,70.0,73.0,78.0
Depreciation,16.0,16.0,17.0,16.0,16.0,16.0,17.0,24.0,23.0,23.0,23.0,24.0,27.0
Profit before tax,4.0,42.0,60.0,32.0,6.0,10.0,9.0,-44.0,-59.0,-118.0,-105.0,-189.0,-39.0
Tax %,0.0,0.0,57.0,30.0,25.0,25.0,29.0,25.0,25.0,-22.0,0.0,0.0,0.0
Net Profit,4.0,42.0,26.0,22.0,4.0,8.0,6.0,-33.0,-44.0,-144.0,-105.0,-189.0,-39.0
EPS in Rs,0.16,1.67,1.04,0.89,0.18,0.3,0.25,-1.31,-1.77,-5.57,-4.05,-7.33,-1.5
