,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.78,5.35,2.16,4.1,4.15,0.52,-1.14,0.51,3.77,1.58,1.34,4.08,3.18
Expenses,0.4,0.37,0.27,0.38,0.38,0.39,0.38,4.28,0.42,0.39,1.91,0.37,0.42
Operating Profit,2.38,4.98,1.89,3.72,3.77,0.13,-1.52,-3.77,3.35,1.19,-0.57,3.71,2.76
OPM %,85.61,93.08,87.5,90.73,90.84,25.0,,-739.22,88.86,75.32,-42.54,90.93,86.79
Other Income,0.11,0.1,0.11,0.11,0.11,0.11,0.01,-0.0,0.14,-0.0,0.01,-0.0,0.02
Interest,-0.0,-0.0,-0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.0,-0.0
Depreciation,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04
Profit before tax,2.46,5.05,1.97,3.78,3.83,0.19,-1.56,-3.82,3.44,1.14,-0.61,3.68,2.74
Tax %,46.34,0.99,116.24,21.96,18.8,-57.89,57.05,28.01,23.55,14.91,44.26,27.72,24.09
Net Profit,1.32,5.0,-0.32,2.96,3.12,0.3,-0.67,-2.74,2.64,0.98,-0.34,2.66,2.09
EPS in Rs,4.4,16.67,-1.07,9.87,10.4,1.0,-2.23,-9.13,8.8,3.27,-1.13,8.87,6.97
