,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,29.32,29.32,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37
Public,70.68,70.68,70.63,70.63,70.63,70.63,70.63,70.62,70.63,70.63,70.63,70.63
No. of Shareholders,314.0,714.0,860.0,1059.0,1851.0,2246.0,2588.0,2700.0,2707.0,2650.0,2650.0,3217.0
