,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,63.27,91.21,163.55,122.6,108.38,78.62,45.21,46.05,37.22
Inventory Days,8.31,10.03,15.09,35.08,50.17,106.55,52.59,31.22,27.02
Days Payable,24.51,48.62,107.2,58.74,45.31,21.31,27.59,14.82,3.32
Cash Conversion Cycle,47.07,52.61,71.44,98.94,113.23,163.86,70.2,62.44,60.92
Working Capital Days,60.95,49.35,103.98,143.37,152.1,220.94,88.3,73.78,72.64
ROCE %,,8.92,6.57,4.76,9.41,3.49,2.67,5.51,5.66
