,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,5.75,20.61,47.29,10.0,20.27,57.62,30.13,16.7,23.17,39.64,23.4,16.17,26.42
Expenses,5.27,17.97,49.52,9.86,20.5,57.75,29.53,16.42,22.8,39.19,22.54,15.91,26.02
Operating Profit,0.48,2.64,-2.23,0.14,-0.23,-0.13,0.6,0.28,0.37,0.45,0.86,0.26,0.4
OPM %,8.35,12.81,-4.72,1.4,-1.13,-0.23,1.99,1.68,1.6,1.14,3.68,1.61,1.51
Other Income,0.0,0.0,0.04,0.0,0.37,0.75,0.46,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.0,0.04,0.05,0.03,-0.03,0.2,0.3,0.07,0.13,0.21,0.44,0.05,0.12
Depreciation,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.06,0.02,0.0
Profit before tax,0.48,2.6,-2.25,0.11,0.17,0.42,0.74,0.2,0.24,0.24,0.36,0.19,0.28
Tax %,25.0,20.0,19.56,0.0,11.76,4.76,35.14,25.0,25.0,45.83,11.11,26.32,21.43
Net Profit,0.35,2.08,-1.81,0.11,0.15,0.4,0.48,0.15,0.18,0.13,0.33,0.15,0.22
EPS in Rs,0.23,1.39,-1.21,0.07,0.1,0.27,0.32,0.1,0.12,0.09,0.22,0.1,0.15
