,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-43,-6,11,-16,-8,5,4,15,5,6
Cash from Investing Activity,-17,4,-32,12,4,0,-9,-13,-13,-12
Cash from Financing Activity,60,3,26,1,2,-3,4,-1,13,4
Net Cash Flow,0,1,5,-3,-2,2,-2,1,5,-2
