,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,9.36,17.5,18.36,11.44,23.65,28.01,29.85,24.51,21.56,22.73,23.52,25.45,18.91
Expenses,6.34,13.73,15.59,7.46,12.21,22.29,19.33,17.63,14.96,14.97,19.02,18.35,16.9
Operating Profit,3.02,3.77,2.77,3.98,11.44,5.72,10.52,6.88,6.6,7.76,4.5,7.1,2.01
OPM %,32.26,21.54,15.09,34.79,48.37,20.42,35.24,28.07,30.61,34.14,19.13,27.9,10.63
Other Income,0.46,2.65,1.16,1.15,1.65,1.64,0.78,2.26,0.47,2.32,1.23,0.99,2.26
Interest,0.49,0.43,0.38,0.32,0.4,0.3,1.16,0.37,0.81,1.0,0.88,0.54,3.72
Depreciation,1.19,1.17,1.46,1.69,3.27,2.79,2.97,1.99,3.3,4.22,3.33,3.42,-2.24
Profit before tax,1.8,4.82,2.09,3.12,9.42,4.27,7.17,6.78,2.96,4.86,1.52,4.13,2.79
Tax %,14.44,14.11,12.44,28.53,25.58,8.67,31.94,26.4,19.93,4.73,39.47,22.76,9.68
Net Profit,1.53,4.14,1.83,2.23,7.01,3.91,4.89,4.99,2.37,4.64,0.93,3.19,2.53
EPS in Rs,1.16,1.44,2.22,1.21,5.49,2.51,3.16,2.66,1.75,3.27,0.87,2.27,1.66
