,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01
Debtor Days,308.0,93,125,144,134,316,3054
Inventory Days,304.0,160,223,325,192,176,3635
Days Payable,1021.0,277,336,299,128,347,8182
Cash Conversion Cycle,-410.0,-24,11,170,198,145,-1492
Working Capital Days,226.0,173,275,381,263,200,-757
ROCE %,,6,11,13,8,-12,-9
