,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01
Cash from Operating Activity,9,-3,23,24,41,-35,33
Cash from Investing Activity,8,29,1,-28,-34,-23,-1
Cash from Financing Activity,-13,-27,-25,4,-7,60,-32
Net Cash Flow,4,-2,0,0,0,1,0
