,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.38,59.24,60.66,55.24,56.44,56.49,55.52,56.14
Public,41.62,40.76,39.34,44.76,43.56,43.51,44.47,43.86
No. of Shareholders,364.0,338.0,324.0,303.0,285.0,272.0,501.0,846.0
