,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,64.27,78.65,87.93,55.89,81.98,85.87,99.67,89.82,100.81,105.48,99.55,95.13,97.49
Expenses,58.14,71.34,78.39,50.23,75.32,79.62,89.95,83.07,92.34,98.44,98.45,88.5,87.73
Operating Profit,6.13,7.31,9.54,5.66,6.66,6.25,9.72,6.75,8.47,7.04,1.1,6.63,9.76
OPM %,9.54,9.29,10.85,10.13,8.12,7.28,9.75,7.52,8.4,6.67,1.1,6.97,10.01
Other Income,0.26,1.0,0.15,0.26,0.23,0.36,0.35,0.22,0.14,0.64,0.33,0.08,0.13
Interest,1.14,1.3,1.34,1.37,1.52,1.31,1.53,1.45,1.8,2.09,3.6,1.72,1.65
Depreciation,0.98,0.98,1.17,1.02,1.02,1.02,1.09,0.98,0.98,1.17,1.07,1.02,1.02
Profit before tax,4.27,6.03,7.18,3.53,4.35,4.28,7.45,4.54,5.83,4.42,-3.24,3.97,7.22
Tax %,25.29,25.21,33.84,22.95,22.99,22.9,23.49,22.91,22.98,34.39,26.85,25.19,25.21
Net Profit,3.2,4.51,4.76,2.72,3.35,3.3,5.7,3.5,4.49,2.89,-2.38,2.97,5.4
EPS in Rs,1.23,1.73,1.83,1.05,1.29,1.27,2.19,1.35,1.73,1.11,-0.92,1.14,2.08
