,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,98.0,89,78,75
Inventory Days,185.0,235,185,187
Days Payable,89.0,103,90,59
Cash Conversion Cycle,194.0,222,173,203
Working Capital Days,151.0,158,138,142
ROCE %,,12,18,17
