,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95
Reserves,4.47,4.63,4.87,3.93,2.75,2.88,2.84,2.85,-1.27,-5.15,-4.87,-4.99,-5.2
Borrowings,2.14,9.9,13.06,14.5,15.07,14.8,14.44,11.28,12.5,9.41,5.09,4.75,4.99
Other Liabilities,1.83,2.32,2.67,2.46,2.08,3.15,5.02,4.29,2.0,1.2,1.37,0.67,0.6900000000000001
Total Liabilities,13.39,21.8,25.55,25.84,24.85,25.78,27.25,23.37,18.18,10.41,6.54,5.38,5.43
Fixed Assets,7.01,16.35,15.81,15.64,14.14,12.71,11.24,9.77,7.95,5.8,3.32,2.99,2.83
CWIP,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.1,0.1,0.1,0.1,0.1,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Other Assets,5.34,5.35,9.64,10.1,10.61,13.04,15.98,13.57,10.2,4.58,3.19,2.36,2.5700000000000003
Total Assets,13.39,21.8,25.55,25.84,24.85,25.78,27.25,23.37,18.18,10.41,6.54,5.38,5.43
