,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6.73,24.18,11.11,15.92,13.58,19.39,27.51,18.23,15.4,22.6,16.89,13.59,24.04
Expenses,6.66,21.11,12.74,13.54,13.27,11.72,23.34,16.18,13.08,17.14,15.58,10.92,21.82
Operating Profit,0.07,3.07,-1.63,2.38,0.31,7.67,4.17,2.05,2.32,5.46,1.31,2.67,2.22
OPM %,1.04,12.7,-14.67,14.95,2.28,39.56,15.16,11.25,15.06,24.16,7.76,19.65,9.23
Other Income,0.11,0.08,0.06,0.12,0.1,0.12,1.2,0.57,0.87,0.93,1.21,1.26,2.49
Interest,0.0,0.0,0.01,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.09,0.1,0.11,0.08,0.1,0.1,0.12,0.1,0.1,0.1,0.1,0.1,0.09
Profit before tax,0.09,3.05,-1.69,2.42,0.31,7.69,5.03,2.52,3.09,6.29,2.42,3.83,4.62
Tax %,11.11,7.21,27.22,7.85,54.84,18.6,15.31,4.37,11.97,21.94,21.07,46.21,35.71
Net Profit,0.08,2.83,-1.23,2.22,0.14,6.27,4.25,2.41,2.72,4.91,1.92,2.06,2.95
EPS in Rs,0.02,0.8,-0.35,0.63,0.04,1.77,1.2,0.68,0.77,1.38,0.54,0.57,0.84
