,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,35,35,35,35,35,35,35,35,35,35,35,35,35
Reserves,40,40,40,40,40,50,50,51,55,54,66,501,507
Borrowings,5,8,10,12,60,54,35,25,17,6,6,6,6
Other Liabilities,2,0,0,0,7,20,35,43,42,42,40,57,40
Total Liabilities,82,84,85,87,142,160,156,155,149,138,147,599,587
Fixed Assets,7,7,7,7,7,7,7,8,9,9,14,436,433
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,2,2,2,2,2,31,20,22,13,12,9,50,29
Other Assets,73,75,76,79,133,122,129,125,128,117,125,113,125
Total Assets,82,84,85,87,142,160,156,155,149,138,147,599,587
