,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,36,35,35,35,36,36,36,37,37,37,37,37,37
Reserves,517,535,547,587,620,674,690,708,683,765,879,1041,1076
Borrowings,24,16,21,17,16,4,6,0,0,18,21,42,38
Other Liabilities,670,659,670,504,485,473,401,502,442,774,1281,1499,1432
Total Liabilities,1247,1246,1274,1144,1157,1187,1133,1247,1162,1594,2218,2619,2582
Fixed Assets,241,247,323,302,272,270,297,290,294,284,286,317,309
CWIP,10,48,2,1,1,31,4,2,2,1,2,7,25
Investments,155,163,91,158,145,134,201,211,164,335,463,543,447
Other Assets,841,788,859,682,738,752,631,744,702,975,1467,1752,1801
Total Assets,1247,1246,1274,1144,1157,1187,1133,1247,1162,1594,2218,2619,2582
