,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,1299,1392,1285,1257,1293,1286,1272,1246,1337,1410,1484,1583,1708
Interest,682,664,618,593,547,551,546,541,578,622,666,738,820
Expenses,278,294,364,325,426,367,274,331,329,328,301,383,376
Financing Profit,339,434,303,340,320,369,452,375,430,460,516,462,512
Financing Margin %,26,31,24,27,25,29,36,30,32,33,35,29,30
Other Income,7,5,53,5,6,4,23,7,3,1,58,8,2
Depreciation,23,23,25,20,22,25,34,29,33,36,41,39,44
Profit before tax,323,415,331,325,304,347,441,353,400,425,533,431,471
Tax %,26,24,23,25,30,24,21,27,30,24,23,28,30
Net Profit,298,365,299,310,274,314,398,277,332,382,509,430,435
EPS in Rs,25.48,30.90,24.35,25.70,23.32,26.00,30.60,22.11,27.55,29.96,38.99,33.77,32.89
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
