,2016-03-01,2016-06-01,2018-09-01,2018-12-01,2019-03-01,2019-06-01,2020-09-01,2022-03-01
Promoters,36.16,36.14,36.45,36.45,36.47,36.69,35.93,38.49
FIIs,1.66,4.95,6.5,6.64,7.21,7.95,11.42,9.91
DIIs,13.96,10.87,11.44,11.34,11.58,11.08,10.87,14.27
Public,47.32,47.13,44.75,44.71,43.88,44.28,40.96,36.5
Others,0.91,0.91,0.86,0.86,0.86,0.0,0.83,0.82
No. of Shareholders,20758.0,21112.0,26384.0,25936.0,24659.0,26347.0,25591.0,24149.0
